devicetime,latitude,longitude,ac_lat,angle_volante,yaw_rate,rpm,score,anomaly,anomaly_data
2022-12-04 07:37:40.000,"-224,339,383","-6,890,298",-0.35,1.25,0.0,1114.0,"8,240,613,259",0,No
2022-12-04 07:37:41.000,"-224,339,383","-6,890,298",-0.33,1.25,0.0,1113.0,"8,197,389,374",0,No
2022-12-04 07:37:42.000,"-224,339,383","-6,890,298",-0.35,1.25,0.0,1112.0,"8,240,613,259",0,No
2022-12-04 07:37:43.000,"-224,339,383","-6,890,298",-0.29,1.25,0.0,1113.0,"8,302,432,291",0,No
2022-12-04 07:37:44.000,"-224,339,383","-6,890,298",-0.35,1.25,0.0,1112.0,"8,240,613,259",0,No
2022-12-04 07:37:45.000,"-224,339,383","-6,890,298",-0.35,1.25,0.0,1113.0,"8,240,613,259",0,No
2022-12-04 07:37:46.000,"-224,339,383","-6,890,298",-0.35,1.25,0.0,1112.0,"8,240,613,259",0,No
2022-12-04 07:37:47.000,"-224,339,383","-6,890,298",-0.33,1.25,0.0,1113.0,"8,197,389,374",0,No
2022-12-04 07:37:48.000,"-224,339,383","-6,890,298",-0.33,1.25,0.0,1113.0,"8,197,389,374",0,No
2022-12-04 07:37:49.000,"-224,339,383","-6,890,298",-0.35,1.25,0.0,1112.0,"8,240,613,259",0,No
2022-12-04 07:37:50.000,"-224,339,383","-6,890,298",-0.35,1.25,0.0,1114.0,"8,240,613,259",0,No
2022-12-04 07:37:51.000,"-224,339,383","-6,890,298",-0.35,1.25,0.0,1112.0,"8,240,613,259",0,No
2022-12-04 07:37:52.000,"-224,339,383","-6,890,298",-0.33,1.25,0.0,1112.0,"8,197,389,374",0,No
2022-12-04 07:37:53.000,"-224,339,383","-6,890,298",-0.33,1.25,0.0,1113.0,"8,197,389,374",0,No
2022-12-04 07:37:54.000,"-224,339,383","-6,890,298",-0.33,1.25,0.0,1113.0,"8,197,389,374",0,No
2022-12-04 07:37:55.000,"-224,339,383","-6,890,298",-0.35,1.25,0.0,1113.0,"8,240,613,259",0,No
2022-12-04 07:37:56.000,"-224,339,383","-6,890,298",-0.33,1.25,0.0,1113.0,"8,197,389,374",0,No
2022-12-04 07:37:57.000,"-224,339,383","-6,890,298",-0.35,1.25,0.0,1113.0,"8,240,613,259",0,No
2022-12-04 07:37:58.000,"-224,339,383","-6,890,298",-0.33,1.25,0.0,1113.0,"8,197,389,374",0,No
2022-12-04 07:37:59.000,"-224,339,383","-6,890,298",-0.33,1.25,0.0,1113.0,"8,197,389,374",0,No
2022-12-04 07:38:00.000,"-224,339,383","-6,890,298",-0.33,1.25,0.0,1114.0,"8,197,389,374",0,No
2022-12-04 07:38:01.000,"-224,339,383","-6,890,298",-0.35,1.25,0.0,1113.0,"8,240,613,259",0,No
2022-12-04 07:38:02.000,"-224,339,383","-6,890,298",-0.35,1.25,0.0,1113.0,"8,240,613,259",0,No
2022-12-04 07:38:03.000,"-224,339,383","-6,890,298",-0.35,1.25,0.0,1113.0,"8,240,613,259",0,No
2022-12-04 07:38:04.000,"-224,339,383","-6,890,298",-0.37,1.25,0.0,1112.0,"8,235,849,111",0,No
2022-12-04 07:38:05.000,"-224,339,383","-6,890,298",-0.33,1.25,0.0,1112.0,"8,197,389,374",0,No
2022-12-04 07:38:06.000,"-224,339,383","-6,890,298",-0.39,1.25,0.0,1112.0,"8,465,345,214",0,No
2022-12-04 07:38:07.000,"-224,339,383","-6,890,298",-0.33,1.25,0.0,1112.0,"8,197,389,374",0,No
2022-12-04 07:38:08.000,"-224,339,383","-6,890,298",-0.33,1.25,0.0,1113.0,"8,197,389,374",0,No
2022-12-04 07:38:09.000,"-224,339,383","-6,890,298",-0.29,1.25,0.0,1113.0,"8,302,432,291",0,No
2022-12-04 07:38:10.000,"-224,339,383","-6,890,298",-0.33,1.25,0.0,1113.0,"8,197,389,374",0,No
2022-12-04 07:38:11.000,"-224,339,383","-6,890,298",-0.35,1.25,0.0,1113.0,"8,240,613,259",0,No
2022-12-04 07:38:12.000,"-224,339,383","-6,890,298",-0.33,1.25,0.0,1113.0,"8,197,389,374",0,No
2022-12-04 07:38:13.000,"-224,339,383","-6,890,298",-0.37,1.25,0.0,1113.0,"8,235,849,111",0,No
2022-12-04 07:38:14.000,"-224,339,383","-6,890,298",-0.35,1.25,0.0,1113.0,"8,240,613,259",0,No
2022-12-04 07:38:15.000,"-224,339,383","-6,890,298",-0.35,1.25,0.0,1113.0,"8,240,613,259",0,No
2022-12-04 07:38:16.000,"-224,339,383","-6,890,298",-0.33,1.25,0.0,1113.0,"8,197,389,374",0,No
2022-12-04 07:38:17.000,"-224,339,383","-6,890,298",-0.35,1.25,0.0,1112.0,"8,240,613,259",0,No
2022-12-04 07:38:18.000,"-224,339,383","-6,890,298",-0.33,1.25,0.0,1113.0,"8,197,389,374",0,No
2022-12-04 07:38:19.000,"-224,339,383","-6,890,298",-0.33,1.25,0.0,1113.0,"8,197,389,374",0,No
2022-12-04 07:38:20.000,"-224,339,383","-6,890,298",-0.33,1.25,0.0,1113.0,"8,197,389,374",0,No
2022-12-04 07:38:21.000,"-224,339,383","-6,890,298",-0.37,1.25,0.0,1113.0,"8,235,849,111",0,No
2022-12-04 07:38:22.000,"-224,339,383","-6,890,298",-0.33,1.25,0.0,1113.0,"8,197,389,374",0,No
2022-12-04 07:38:23.000,"-224,339,383","-6,890,298",-0.35,1.25,0.0,1113.0,"8,240,613,259",0,No
2022-12-04 07:38:24.000,"-224,339,383","-6,890,298",-0.33,1.25,0.0,1113.0,"8,197,389,374",0,No
2022-12-04 07:38:26.000,"-224,339,383","-6,890,298",-0.33,1.25,0.0,1114.0,"8,197,389,374",0,No
2022-12-04 07:38:27.000,"-224,339,383","-6,890,298",-0.33,1.25,0.0,1113.0,"8,197,389,374",0,No
2022-12-04 07:38:28.000,"-224,339,383","-6,890,298",-0.33,1.25,0.0,1113.0,"8,197,389,374",0,No
2022-12-04 07:38:29.000,"-224,339,383","-6,890,298",-0.33,1.25,0.0,1113.0,"8,197,389,374",0,No
2022-12-04 07:38:30.000,"-224,339,383","-6,890,298",-0.33,1.25,0.0,1113.0,"8,197,389,374",0,No
2022-12-04 07:38:31.000,"-224,339,383","-6,890,298",-0.33,1.25,0.0,1112.0,"8,197,389,374",0,No
2022-12-04 07:38:32.000,"-224,339,383","-6,890,298",-0.33,1.25,0.0,1114.0,"8,197,389,374",0,No
2022-12-04 07:38:33.000,"-224,339,383","-6,890,298",-0.33,1.25,0.0,1113.0,"8,197,389,374",0,No
2022-12-04 07:38:34.000,"-224,339,383","-6,890,298",-0.35,1.25,0.0,1113.0,"8,240,613,259",0,No
2022-12-04 07:38:35.000,"-224,339,383","-6,890,298",-0.35,1.25,0.0,1113.0,"8,240,613,259",0,No
2022-12-04 07:38:36.000,"-224,339,383","-6,890,298",-0.33,1.25,0.0,1112.0,"8,197,389,374",0,No
2022-12-04 07:38:37.000,"-224,339,383","-6,890,298",-0.33,1.25,0.0,1113.0,"8,197,389,374",0,No
2022-12-04 07:38:38.000,"-224,339,383","-6,890,298",-0.33,1.25,0.0,1113.0,"8,197,389,374",0,No
2022-12-04 07:38:39.000,"-224,339,383","-6,890,298",-0.35,1.25,0.0,1112.0,"8,240,613,259",0,No
2022-12-04 07:38:40.000,"-224,339,383","-6,890,298",-0.33,1.25,0.0,1114.0,"8,197,389,374",0,No
2022-12-04 07:38:41.000,"-224,339,383","-6,890,298",-0.33,1.25,0.0,1113.0,"8,197,389,374",0,No
2022-12-04 07:38:42.000,"-224,339,383","-6,890,298",-0.35,1.25,0.0,1113.0,"8,240,613,259",0,No
2022-12-04 07:38:43.000,"-224,339,383","-6,890,298",-0.35,1.25,0.0,1114.0,"8,240,613,259",0,No
2022-12-04 07:38:44.000,"-224,339,383","-6,890,298",-0.33,1.25,0.0,1114.0,"8,197,389,374",0,No
2022-12-04 07:38:45.000,"-224,339,383","-6,890,298",-0.33,1.25,0.0,1113.0,"8,197,389,374",0,No
2022-12-04 07:38:46.000,"-224,339,383","-6,890,298",-0.33,1.25,0.0,1112.0,"8,197,389,374",0,No
2022-12-04 07:38:47.000,"-224,339,383","-6,890,298",-0.33,1.25,0.0,1113.0,"8,197,389,374",0,No
2022-12-04 07:38:48.000,"-224,339,383","-6,890,298",-0.33,1.25,0.0,1113.0,"8,197,389,374",0,No
2022-12-04 07:38:49.000,"-224,339,383","-6,890,298",-0.33,1.25,0.0,1113.0,"8,197,389,374",0,No
2022-12-04 07:38:50.000,"-224,339,383","-6,890,298",-0.33,1.25,0.0,1114.0,"8,197,389,374",0,No
2022-12-04 07:38:51.000,"-224,339,383","-6,890,298",-0.33,1.25,0.0,1114.0,"8,197,389,374",0,No
2022-12-04 07:38:52.000,"-224,339,383","-6,890,298",-0.35,1.25,0.0,1113.0,"8,240,613,259",0,No
2022-12-04 07:38:53.000,"-224,339,383","-6,890,298",-0.35,1.25,0.0,1113.0,"8,240,613,259",0,No
2022-12-04 07:38:54.000,"-224,339,383","-6,890,298",-0.35,1.25,0.0,1113.0,"8,240,613,259",0,No
2022-12-04 07:38:55.000,"-224,339,383","-6,890,298",-0.33,1.25,0.0,1113.0,"8,197,389,374",0,No
2022-12-04 07:38:56.000,"-224,339,383","-6,890,298",-0.33,1.25,0.0,1113.0,"8,197,389,374",0,No
2022-12-04 07:38:57.000,"-224,339,383","-6,890,298",-0.33,1.25,0.0,1113.0,"8,197,389,374",0,No
2022-12-04 07:38:58.000,"-224,339,383","-6,890,298",-0.33,1.25,0.0,1113.0,"8,197,389,374",0,No
2022-12-04 07:38:59.000,"-224,339,383","-6,890,298",-0.33,1.25,0.0,1113.0,"8,197,389,374",0,No
2022-12-04 07:39:00.000,"-224,339,383","-6,890,298",-0.35,1.25,0.0,1113.0,"8,240,613,259",0,No
2022-12-04 07:39:01.000,"-224,339,383","-6,890,298",-0.35,1.25,0.0,1113.0,"8,240,613,259",0,No
2022-12-04 07:39:02.000,"-224,339,383","-6,890,298",-0.33,1.25,0.0,1114.0,"8,197,389,374",0,No
2022-12-04 07:39:03.000,"-224,339,383","-6,890,298",-0.35,1.25,0.0,1113.0,"8,240,613,259",0,No
2022-12-04 07:39:04.000,"-224,339,383","-6,890,298",-0.33,1.25,0.0,1113.0,"8,197,389,374",0,No
2022-12-04 07:39:05.000,"-224,339,383","-6,890,298",-0.33,1.25,0.0,1113.0,"8,197,389,374",0,No
2022-12-04 07:39:06.000,"-224,339,383","-6,890,298",-0.35,1.25,0.0,1113.0,"8,240,613,259",0,No
2022-12-04 07:39:07.000,"-224,339,383","-6,890,298",-0.35,1.25,0.0,1113.0,"8,240,613,259",0,No
2022-12-04 07:39:08.000,"-224,339,383","-6,890,298",-0.35,1.25,0.0,1113.0,"8,240,613,259",0,No
2022-12-04 07:39:09.000,"-224,339,383","-6,890,298",-0.33,1.25,0.0,1113.0,"8,197,389,374",0,No
2022-12-04 07:39:10.000,"-224,339,383","-6,890,298",-0.33,1.25,0.0,1113.0,"8,197,389,374",0,No
2022-12-04 07:39:11.000,"-224,339,383","-6,890,298",-0.37,1.25,0.0,1112.0,"8,235,849,111",0,No
2022-12-04 07:39:12.000,"-224,339,383","-6,890,298",-0.33,1.25,0.0,1113.0,"8,197,389,374",0,No
2022-12-04 07:39:13.000,"-224,339,383","-6,890,298",-0.35,1.25,0.0,1112.0,"8,240,613,259",0,No
2022-12-04 07:39:14.000,"-224,339,383","-6,890,298",-0.35,1.25,0.0,1113.0,"8,240,613,259",0,No
2022-12-04 07:39:15.000,"-224,339,383","-6,890,298",-0.33,1.25,0.0,1113.0,"8,197,389,374",0,No
2022-12-04 07:39:16.000,"-224,339,383","-6,890,298",-0.33,1.25,0.0,1113.0,"8,197,389,374",0,No
2022-12-04 07:39:17.000,"-224,339,383","-6,890,298",-0.35,1.25,0.0,1113.0,"8,240,613,259",0,No
2022-12-04 07:39:18.000,"-224,339,383","-6,890,298",-0.35,1.25,0.0,1113.0,"8,240,613,259",0,No
2022-12-04 07:39:19.000,"-224,339,383","-6,890,298",-0.33,1.25,0.0,1114.0,"8,197,389,374",0,No
2022-12-04 07:39:20.000,"-224,339,383","-6,890,298",-0.33,1.25,0.0,1113.0,"8,197,389,374",0,No
2022-12-04 07:39:21.000,"-224,339,383","-6,890,298",-0.35,1.25,0.0,1113.0,"8,240,613,259",0,No
2022-12-04 07:39:22.000,"-224,339,383","-6,890,298",-0.33,1.25,0.0,1113.0,"8,197,389,374",0,No
2022-12-04 07:39:23.000,"-224,339,383","-6,890,298",-0.33,1.25,0.0,1113.0,"8,197,389,374",0,No
2022-12-04 07:39:24.000,"-224,339,383","-6,890,298",-0.35,1.25,0.0,1113.0,"8,240,613,259",0,No
2022-12-04 07:39:25.000,"-224,339,383","-6,890,298",-0.33,1.25,0.0,1113.0,"8,197,389,374",0,No
2022-12-04 07:39:26.000,"-224,339,383","-6,890,298",-0.33,1.25,0.0,1114.0,"8,197,389,374",0,No
2022-12-04 07:39:27.000,"-224,339,383","-6,890,298",-0.33,1.25,0.0,1112.0,"8,197,389,374",0,No
2022-12-04 07:39:28.000,"-224,339,383","-6,890,298",-0.35,1.25,0.0,1114.0,"8,240,613,259",0,No
2022-12-04 07:39:29.000,"-224,339,383","-6,890,298",-0.33,1.25,0.0,1113.0,"8,197,389,374",0,No
2022-12-04 07:39:30.000,"-224,339,383","-6,890,298",-0.33,1.25,0.0,1113.0,"8,197,389,374",0,No
2022-12-04 07:39:31.000,"-224,339,383","-6,890,298",-0.35,1.25,0.0,1113.0,"8,240,613,259",0,No
2022-12-04 07:39:32.000,"-224,339,383","-6,890,298",-0.29,1.25,0.0,1114.0,"8,302,432,291",0,No
2022-12-04 07:39:33.000,"-224,339,383","-6,890,298",-0.33,1.25,0.0,1113.0,"8,197,389,374",0,No
2022-12-04 07:39:34.000,"-224,339,383","-6,890,298",-0.33,1.25,0.0,1113.0,"8,197,389,374",0,No
2022-12-04 07:39:35.000,"-224,339,383","-6,890,298",-0.37,1.25,0.0,1112.0,"8,235,849,111",0,No
2022-12-04 07:39:36.000,"-224,339,383","-6,890,298",-0.33,1.25,0.0,1113.0,"8,197,389,374",0,No
2022-12-04 07:39:37.000,"-224,339,383","-6,890,298",-0.35,1.25,0.0,1113.0,"8,240,613,259",0,No
2022-12-04 07:39:38.000,"-224,339,383","-6,890,298",-0.33,1.25,0.0,1112.0,"8,197,389,374",0,No
2022-12-04 07:39:39.000,"-224,339,383","-6,890,298",-0.33,1.25,0.0,1113.0,"8,197,389,374",0,No
2022-12-04 07:39:40.000,"-224,339,383","-6,890,298",-0.35,1.25,0.0,1113.0,"8,240,613,259",0,No
2022-12-04 07:39:41.000,"-224,339,383","-6,890,298",-0.33,1.25,0.0,1113.0,"8,197,389,374",0,No
2022-12-04 07:39:42.000,"-224,339,383","-6,890,298",-0.35,1.25,0.0,1113.0,"8,240,613,259",0,No
2022-12-04 07:39:43.000,"-224,339,383","-6,890,298",-0.35,1.25,0.0,1113.0,"8,240,613,259",0,No
2022-12-04 07:39:45.000,"-224,339,383","-6,890,298",-0.33,1.25,0.0,1112.0,"8,197,389,374",0,No
2022-12-04 07:39:46.000,"-224,339,383","-6,890,298",-0.33,1.25,0.0,1113.0,"8,197,389,374",0,No
2022-12-04 07:39:47.000,"-224,339,383","-6,890,298",-0.33,1.25,0.0,1113.0,"8,197,389,374",0,No
2022-12-04 07:39:48.000,"-224,339,383","-6,890,298",-0.33,1.25,0.0,1111.0,"8,197,389,374",0,No
2022-12-04 07:39:49.000,"-224,339,383","-6,890,298",-0.33,1.25,0.0,1113.0,"8,197,389,374",0,No
2022-12-04 07:39:50.000,"-224,339,383","-6,890,298",-0.35,1.25,0.0,1113.0,"8,240,613,259",0,No
2022-12-04 07:39:51.000,"-224,339,383","-6,890,298",-0.33,1.25,0.0,1112.0,"8,197,389,374",0,No
2022-12-04 07:39:52.000,"-224,339,383","-6,890,298",-0.35,1.25,0.0,1113.0,"8,240,613,259",0,No
2022-12-04 07:39:53.000,"-224,339,383","-6,890,298",-0.33,1.25,0.0,1113.0,"8,197,389,374",0,No
2022-12-04 07:39:54.000,"-224,339,383","-6,890,298",-0.33,1.25,0.0,1113.0,"8,197,389,374",0,No
2022-12-04 07:39:55.000,"-224,339,383","-6,890,298",-0.33,1.25,0.0,1113.0,"8,197,389,374",0,No
2022-12-04 07:39:56.000,"-224,339,383","-6,890,298",-0.33,1.25,0.0,1114.0,"8,197,389,374",0,No
2022-12-04 07:39:57.000,"-224,339,383","-6,890,298",-0.33,1.25,0.0,1113.0,"8,197,389,374",0,No
2022-12-04 07:39:58.000,"-224,339,383","-6,890,298",-0.35,1.25,0.0,1113.0,"8,240,613,259",0,No
2022-12-04 07:39:59.000,"-224,339,383","-6,890,298",-0.33,1.25,0.0,1112.0,"8,197,389,374",0,No
2022-12-04 07:40:00.000,"-224,339,383","-6,890,298",-0.35,1.25,0.0,1113.0,"8,240,613,259",0,No
2022-12-04 07:40:01.000,"-224,339,383","-6,890,298",-0.35,1.25,0.0,1113.0,"8,240,613,259",0,No
2022-12-04 07:40:02.000,"-224,339,383","-6,890,298",-0.33,1.25,0.0,1112.0,"8,197,389,374",0,No
2022-12-04 07:40:03.000,"-224,339,383","-6,890,298",-0.33,1.25,0.0,1113.0,"8,197,389,374",0,No
2022-12-04 07:40:04.000,"-224,339,383","-6,890,298",-0.33,1.25,0.0,1113.0,"8,197,389,374",0,No
2022-12-04 07:40:04.000,"-224,339,383","-6,890,298",-0.33,1.25,0.0,1113.0,"8,197,389,374",0,No
2022-12-04 07:40:05.000,"-224,339,383","-6,890,298",-0.33,1.25,0.0,1113.0,"8,197,389,374",0,No
2022-12-04 07:40:06.000,"-224,339,383","-6,890,298",-0.35,1.25,0.0,1113.0,"8,240,613,259",0,No
2022-12-04 07:40:07.000,"-224,339,383","-6,890,298",-0.33,1.25,0.0,1113.0,"8,197,389,374",0,No
2022-12-04 07:40:08.000,"-224,339,383","-6,890,298",-0.37,1.25,0.0,1113.0,"8,235,849,111",0,No
2022-12-04 07:40:09.000,"-224,339,383","-6,890,298",-0.33,1.25,0.0,1113.0,"8,197,389,374",0,No
2022-12-04 07:40:10.000,"-224,339,383","-6,890,298",-0.33,1.25,0.0,1113.0,"8,197,389,374",0,No
2022-12-04 07:40:11.000,"-224,339,383","-6,890,298",-0.35,1.25,0.0,1112.0,"8,240,613,259",0,No
2022-12-04 07:40:12.000,"-224,339,383","-6,890,298",-0.35,1.25,0.0,1113.0,"8,240,613,259",0,No
2022-12-04 07:40:13.000,"-224,339,383","-6,890,298",-0.33,1.25,0.0,1113.0,"8,197,389,374",0,No
2022-12-04 07:40:14.000,"-224,339,383","-6,890,298",-0.29,1.25,0.0,1113.0,"8,302,432,291",0,No
2022-12-04 07:40:15.000,"-224,339,383","-6,890,298",-0.33,1.25,0.0,1113.0,"8,197,389,374",0,No
2022-12-04 07:40:16.000,"-224,339,383","-6,890,298",-0.35,1.25,0.0,1113.0,"8,240,613,259",0,No
2022-12-04 07:40:17.000,"-224,339,383","-6,890,298",-0.37,1.25,0.0,1113.0,"8,235,849,111",0,No
2022-12-04 07:40:18.000,"-224,339,383","-6,890,298",-0.35,1.25,0.0,1113.0,"8,240,613,259",0,No
2022-12-04 07:40:19.000,"-224,339,383","-6,890,298",-0.33,1.25,0.0,1113.0,"8,197,389,374",0,No
2022-12-04 07:40:20.000,"-224,339,383","-6,890,298",-0.33,1.25,0.0,1113.0,"8,197,389,374",0,No
2022-12-04 07:40:21.000,"-224,339,383","-6,890,298",-0.33,1.25,0.0,1112.0,"8,197,389,374",0,No
2022-12-04 07:40:22.000,"-224,339,383","-6,890,298",-0.33,1.25,0.0,1113.0,"8,197,389,374",0,No
2022-12-04 07:40:23.000,"-224,339,383","-6,890,298",-0.33,1.25,0.0,1112.0,"8,197,389,374",0,No
2022-12-04 07:40:24.000,"-224,339,383","-6,890,298",-0.29,1.25,0.0,1113.0,"8,302,432,291",0,No
2022-12-04 07:40:25.000,"-224,339,383","-6,890,298",-0.33,1.25,0.0,1114.0,"8,197,389,374",0,No
2022-12-04 07:40:26.000,"-224,339,383","-6,890,298",-0.35,1.25,0.0,1114.0,"8,240,613,259",0,No
2022-12-04 07:40:27.000,"-224,339,383","-6,890,298",-0.35,1.25,0.0,1113.0,"8,240,613,259",0,No
2022-12-04 07:40:28.000,"-224,339,383","-6,890,298",-0.33,1.25,0.0,1112.0,"8,197,389,374",0,No
2022-12-04 07:40:37.000,"-224,339,383","-6,890,298",-0.35,1.25,0.0,1114.0,"8,240,613,259",0,No
2022-12-04 07:40:37.655,"-224,339,383","-6,890,298",0.0,0.0,0.0,0.0,"6,813,183,741",0,No
2022-12-04 07:40:38.000,"-224,339,383","-6,890,298",-0.33,1.25,0.0,1113.0,"8,197,389,374",0,No
2022-12-04 07:40:38.087,"-224,339,383","-6,890,298",0.0,0.0,0.0,0.0,"6,813,183,741",0,No
2022-12-04 07:40:39.000,"-224,339,383","-6,890,298",-0.33,1.25,0.0,1113.0,"8,197,389,374",0,No
2022-12-04 07:40:40.000,"-224,339,383","-6,890,298",-0.33,1.25,0.0,1113.0,"8,197,389,374",0,No
2022-12-04 07:40:41.000,"-224,339,383","-6,890,298",-0.35,1.25,0.0,1113.0,"8,240,613,259",0,No
2022-12-04 07:40:42.000,"-224,339,383","-6,890,298",-0.35,1.25,0.0,1113.0,"8,240,613,259",0,No
2022-12-04 07:40:43.000,"-224,339,383","-6,890,298",-0.33,1.25,0.0,1113.0,"8,197,389,374",0,No
2022-12-04 07:40:44.000,"-224,339,383","-6,890,298",-0.33,1.25,0.0,1114.0,"8,197,389,374",0,No
2022-12-04 07:40:45.000,"-224,339,383","-6,890,298",-0.33,1.25,0.0,1113.0,"8,197,389,374",0,No
2022-12-04 07:40:46.000,"-224,339,383","-6,890,298",-0.29,1.25,0.0,1113.0,"8,302,432,291",0,No
2022-12-04 07:40:47.000,"-224,339,383","-6,890,298",-0.35,1.25,0.0,1113.0,"8,240,613,259",0,No
2022-12-04 07:40:48.000,"-224,339,383","-6,890,298",-0.33,1.25,0.0,1113.0,"8,197,389,374",0,No
2022-12-04 07:40:49.000,"-224,339,383","-6,890,298",-0.33,1.25,0.0,1113.0,"8,197,389,374",0,No
2022-12-04 07:40:50.000,"-224,339,383","-6,890,298",-0.33,1.25,0.0,1112.0,"8,197,389,374",0,No
2022-12-04 07:40:51.000,"-224,339,383","-6,890,298",-0.33,1.25,0.0,1113.0,"8,197,389,374",0,No
2022-12-04 07:40:52.000,"-224,339,383","-6,890,298",-0.35,1.25,0.0,1113.0,"8,240,613,259",0,No
2022-12-04 07:40:53.000,"-224,339,383","-6,890,298",-0.29,1.25,0.0,1113.0,"8,302,432,291",0,No
2022-12-04 07:40:54.000,"-224,339,383","-6,890,298",-0.33,1.25,0.0,1113.0,"8,197,389,374",0,No
2022-12-04 07:40:55.000,"-224,339,383","-6,890,298",-0.35,1.25,0.0,1114.0,"8,240,613,259",0,No
2022-12-04 07:40:56.000,"-224,339,383","-6,890,298",-0.35,1.25,0.0,1113.0,"8,240,613,259",0,No
2022-12-04 07:40:57.000,"-224,339,383","-6,890,298",-0.33,1.25,0.0,1114.0,"8,197,389,374",0,No
2022-12-04 07:40:58.000,"-224,339,383","-6,890,298",-0.33,1.25,0.0,1113.0,"8,197,389,374",0,No
2022-12-04 07:40:59.000,"-224,339,383","-6,890,298",-0.37,1.25,0.0,1113.0,"8,235,849,111",0,No
2022-12-04 07:41:00.000,"-224,339,383","-6,890,298",-0.37,1.25,0.0,1113.0,"8,235,849,111",0,No
2022-12-04 07:41:01.000,"-224,339,383","-6,890,298",-0.33,1.25,0.0,1113.0,"8,197,389,374",0,No
2022-12-04 07:41:02.000,"-224,339,383","-6,890,298",-0.33,1.25,0.0,1112.0,"8,197,389,374",0,No
2022-12-04 07:41:03.000,"-224,339,383","-6,890,298",-0.33,1.25,0.0,1113.0,"8,197,389,374",0,No
2022-12-04 07:41:04.000,"-224,339,383","-6,890,298",-0.35,1.25,0.0,1113.0,"8,240,613,259",0,No
2022-12-04 07:41:05.000,"-224,339,383","-6,890,298",-0.35,1.25,0.0,1113.0,"8,240,613,259",0,No
2022-12-04 07:41:06.000,"-224,339,383","-6,890,298",-0.33,1.25,0.0,1113.0,"8,197,389,374",0,No
2022-12-04 07:41:07.000,"-224,339,383","-6,890,298",-0.35,1.25,0.0,1113.0,"8,240,613,259",0,No
2022-12-04 07:41:08.000,"-224,339,383","-6,890,298",-0.35,1.25,0.0,1113.0,"8,240,613,259",0,No
2022-12-04 07:41:09.000,"-224,339,383","-6,890,298",-0.35,1.25,0.0,1113.0,"8,240,613,259",0,No
2022-12-04 07:41:10.000,"-224,339,383","-6,890,298",-0.35,1.25,0.0,1114.0,"8,240,613,259",0,No
2022-12-04 07:41:11.000,"-224,339,383","-6,890,298",-0.33,1.25,0.0,1112.0,"8,197,389,374",0,No
2022-12-04 07:41:12.000,"-224,339,383","-6,890,298",-0.35,1.25,0.0,1113.0,"8,240,613,259",0,No
2022-12-04 07:41:13.000,"-224,339,383","-6,890,298",-0.37,1.25,0.0,1113.0,"8,235,849,111",0,No
2022-12-04 07:41:14.000,"-224,339,383","-6,890,298",-0.35,1.25,0.0,1113.0,"8,240,613,259",0,No
2022-12-04 07:41:15.000,"-224,339,383","-6,890,298",-0.35,1.25,0.0,1113.0,"8,240,613,259",0,No
2022-12-04 07:41:16.000,"-224,339,383","-6,890,298",-0.33,1.25,0.0,1112.0,"8,197,389,374",0,No
2022-12-04 07:41:17.000,"-224,339,383","-6,890,298",-0.35,1.25,0.0,1113.0,"8,240,613,259",0,No
2022-12-04 07:41:18.000,"-224,339,383","-6,890,298",-0.37,1.25,0.0,1113.0,"8,235,849,111",0,No
2022-12-04 07:41:19.000,"-224,339,383","-6,890,298",-0.35,1.25,0.0,1114.0,"8,240,613,259",0,No
2022-12-04 07:41:20.000,"-224,339,383","-6,890,298",-0.35,1.25,0.0,1113.0,"8,240,613,259",0,No
2022-12-04 07:41:21.000,"-224,339,383","-6,890,298",-0.35,1.25,0.0,1113.0,"8,240,613,259",0,No
2022-12-04 07:41:22.000,"-224,339,383","-6,890,298",-0.33,1.25,0.0,1113.0,"8,197,389,374",0,No
2022-12-04 07:41:23.000,"-224,339,383","-6,890,298",-0.33,1.25,0.0,1114.0,"8,197,389,374",0,No
2022-12-04 07:41:24.000,"-224,339,383","-6,890,298",-0.33,1.25,0.0,1113.0,"8,197,389,374",0,No
2022-12-04 07:41:25.000,"-224,339,383","-6,890,298",-0.35,1.25,0.0,1113.0,"8,240,613,259",0,No
2022-12-04 07:41:26.000,"-224,339,383","-6,890,298",-0.35,1.25,0.0,1113.0,"8,240,613,259",0,No
2022-12-04 07:41:27.000,"-224,339,383","-6,890,298",-0.33,1.25,0.0,1113.0,"8,197,389,374",0,No
2022-12-04 07:41:28.000,"-224,339,383","-6,890,298",-0.33,1.25,0.0,1113.0,"8,197,389,374",0,No
2022-12-04 07:41:29.000,"-224,339,383","-6,890,298",-0.33,1.25,0.0,1113.0,"8,197,389,374",0,No
2022-12-04 07:41:30.000,"-224,339,383","-6,890,298",-0.33,1.25,0.0,1113.0,"8,197,389,374",0,No
2022-12-04 07:41:31.000,"-224,339,383","-6,890,298",-0.33,1.25,0.0,1113.0,"8,197,389,374",0,No
2022-12-04 07:41:32.000,"-224,339,383","-6,890,298",-0.35,1.25,0.0,1113.0,"8,240,613,259",0,No
2022-12-04 07:41:33.000,"-224,339,383","-6,890,298",-0.35,1.25,0.0,1113.0,"8,240,613,259",0,No
2022-12-04 07:41:34.000,"-224,339,383","-6,890,298",-0.29,1.25,0.0,1112.0,"8,302,432,291",0,No
